tweet_text,img_path,prediction,ground_truth,prediction_conf
"RT @mir_sidiquee: Live: Cyclone Mora kills four, crossing over #Rangamati https://t.co/r4SMN7zjRU https://t.co/fKLuPNF2NA",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/31_5_2017/870052558928138240_0.jpg,0,0,0.95263916
"Clean-up begins in Puerto Rico, where landfills are already filled to capacity https://t.co/Clx1Cc2Wm3 https://t.co/1KyL3CQPuW",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922573383241490432_0.jpg,1,1,0.9315915
Determined to recover after Irma. Step 1: Yard clean up. Step 2: Find and bribe the workmen with the power trucks. ὠ2 https://t.co/MBa4iTjgDs,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910207622896287744_2.jpg,0,0,0.94222134
"#Houston floods from #Harvey,#Hurricane: unintended consequence of creeping policy errors. https://t.co/FJfLWPy0ns https://t.co/2WD9YimFTz",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/9_9_2017/906534531339091969_0.jpg,1,1,0.8678423
Insurance questions after Hurricane Irma? - WJXT Jacksonville https://t.co/8ekMcpuzz4 https://t.co/2FwyTvdl2c,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910002553634607104_0.jpg,0,0,0.9512738
Houston neighborhoods deep in #HarveyRecovery #txlege #harvey https://t.co/lag1tbfxHh,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904807213927206912_1.jpg,0,0,0.82973325
Flooded but still a beautiful city nevertheless. ὄFὤF✊ #Harvey2017 #Houston #HurricaneHarvey https://t.co/mKmKQhCL0u,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/10_9_2017/906833200877629440_0.jpg,1,1,0.99366117
RT @_AwesomeKid: @basedpaco Irma wasn't even suppose to hit SC hard and the same shit happened to us‚Ä¶ https://t.co/JOPZ7XHn7R,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909739383481360385_0.jpg,1,1,0.7907948
Constant tornado warnings and a storm surge-powered river in our back yard. Super lucky today! https://t.co/qmxYRVm7MB,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/12_9_2017/907413526175784960_0.jpg,1,1,0.83709294
After the hurricane: building better power systems in Puerto Rico. https://t.co/PnHbynaElI https://t.co/N7Kw5pPATv,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/5_11_2017/927234307583815680_0.jpg,0,0,0.78328997
GoFundMe Dedicates Crowdfunding Section to California Wildfire Relief https://t.co/MenKN12ozy https://t.co/jQgstM3qMn,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918095867218817026_0.jpg,1,1,0.9609153
Mexico: Dona a las victimas del Terremoto. Donate to the victims of theÂ Earthquake. https://t.co/SXfNngKE87 https://t.co/C3wdAzyt8S,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910525151719997440_0.jpg,1,1,0.99471635
Why ZERO news about California wildfire? https://t.co/LgAypGjYln,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/22_10_2017/922107307290447873_0.jpg,1,1,0.9994758
á½’5#CaliforniaFIRES á½’5 á¼™8HELP PEOPLE AND PETS Here á½“Dá½“Dá½“D á¼™8 KEEP SHARING ! á½Ž2https://t.co/r2ov4pRESK https://t.co/scvGoZEMZJ,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919859337962672128_0.jpg,1,1,0.77263486
Texas storm chasers captured the moment Hurricane Harvey collided with Corpus Christi early Saturday morning. --… https://t.co/UKdDP77R0q,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901731017358139392_0.jpg,0,0,0.9296653
Heartbreaking image of #WDW thanks to @jenishollywood All our love to FL &amp; our peeps there #Irma #hauntedmansion https://t.co/mheWiEFXSb,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909871998062362626_0.jpg,0,0,0.9379484
Texas Knights Provide Relief to #Harvey Victims &amp; First Responders #KnightsinAction https://t.co/lwoRtnaIFl https://t.co/UTegP28s5t,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908752539847446529_0.jpg,0,0,0.90182835
21 children crushed beneath a school in Mexicoâ€™s powerful 7.1-magnitudeÂ earthquake https://t.co/m4ODsTtXOv https://t.co/ea9hD9olCR,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910537562132901889_0.jpg,0,0,0.8769663
California wine country tries to get back to business despite wildfire destruction https://t.co/tKltaeP35V https://t.co/o52gFi5H8m,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/18_10_2017/920684183105794048_0.jpg,0,0,0.90812474
Garbage from Irma will fuel Florida’s power grid https://t.co/8jwDYMzPqx https://t.co/lRMVJKZhm5,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909710638557143040_0.jpg,1,1,0.99820936
"Harvey: Terror, heartbreak and heroism as five Houstonians brave America’s worst storm https://t.co/xaTcr2M33A https://t.co/HTGoBBrL1P",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904393848356569088_0.jpg,1,1,0.9992586
Texas county's long recovery from Hurricane Harvey begins https://t.co/tf5pLVRIdC https://t.co/NDjZrZIFnD,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901646377620578304_0.jpg,1,1,0.85583115
Hurricane Harvey Victims Carless as Demand for Rentals Skyrocket https://t.co/WProvsrt0s via @JessMontevago #travel https://t.co/8QE0q2pW6d,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906220629812273153_0.jpg,1,1,0.99920493
RT @RudawEnglish: Material damages captured by Rudaw English's managing editor @OsamaGolpy in #Halabja #earthquake https://t.co/6MaFWai7Vb,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/929999388713332737_0.jpg,0,0,0.9109059
RT @pressedirect: Princess #Juliana Airport is destroyed by #Hurricane #Irma https://t.co/jdeyh5ZYuV,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905705134361120768_2.jpg,0,1,0.83568203
21 dead in 'catastrophic' California wildfires https://t.co/1XUMeWl8eE https://t.co/LrOeFAt0ob,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918235406512074752_0.jpg,1,1,0.91191036
@TCPalm Could you do a story on my grandparents to help raise $$ for a new home? #HurricaneIrmaRecovery #Tornado https://t.co/iXP5GALYdn,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908525619037732865_3.jpg,0,1,0.8280868
"California wildfires: ""Like somebody dropped a bomb on ourÂ lives"" https://t.co/Gpw1c8Iq41 https://t.co/Yz4z5FYTAK",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918075669048938496_0.jpg,1,1,0.98628783
RT @anttentionmedia: Harvey to cost Texas $58 billion in losses https://t.co/lk90vWIF9A https://t.co/JCKF8VgVjx,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904589549971570688_0.jpg,1,1,0.9616288
exclusive to odynaijaUpdate: Iran-Iraq Earthquake Kills at Least 430 https://t.co/MwXJWWX1GP https://t.co/m6ZoI0wk51,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/14_11_2017/930389869167198210_0.jpg,1,1,0.9903805
WATCH: Police helicopter flies over ferocious California wildfire https://t.co/tiAEO4xjtC https://t.co/zEaln1wnRr,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918031214560215042_0.jpg,1,1,0.9929014
“In the eye of a hurricane...” My girl. On a pizza float. In our flooded street. During the eye of Irma.… https://t.co/XUcKkKLhk4,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910192744836059136_0.jpg,1,0,0.8628475
"Valuable visit 2 Virgin Islands. Meeting w/GOV Mapp, survey of H'cane Irma damage, planning 4 Maria. Thinking of th… https://t.co/uTPD94quXc",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910083935165706241_1.jpg,1,1,0.9439911
First Look: Hurricane Irma's Destruction https://t.co/6Vd3rOKWup https://t.co/tY3ninUynZ,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905658161520009216_0.jpg,1,1,0.9692207
RT @DailyMail: Poor dog abandoned in Texas as flood waters from storm Harvey rise around him https://t.co/oRUjhVdA4y https://t.co/Z13SsTvxry,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901659508996423680_0.jpg,1,1,0.848453
Californiaâ€™s Sausalito Fire In Marin Captured In Pictures And Videos #firangi https://t.co/8m8mMDpY5B https://t.co/sH9V1iaa9c,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/18_10_2017/920571592131915777_0.jpg,1,1,0.87590384
Interesting @weatherchannel is taking such a strong role keeping us focused on Puerto Rico https://t.co/IKzz3xIxDT,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_10_2017/921422259897733122_0.jpg,1,1,0.9694248
Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905636901306163200_1.jpg,1,1,0.9934924
"PRESIDENT TRUMP SUPPLY WATER ,FOOD AND REHABILITATION PACKAGE TO PUERTO RICO AND USA VIRGIN ISLAND IMMEDIATELY. https://t.co/U6vGK7hxHK",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_10_2017/922840948358316032_0.jpg,1,1,0.9968829
"Dozens of Employees, Members Lose Home in California Wildfires https://t.co/4CsNK0FdhR https://t.co/DtzNUf922v",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/21_10_2017/921528721563095041_0.jpg,0,0,0.58530945
"Recovery efforts continue in #Jaruco, following #Hurricane Irma https://t.co/4msUDTxPkW #Cuba #Mayabeque https://t.co/qgAVhCMUL5",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910199693132599297_0.jpg,0,0,0.90528274
My town in PR after Hurricane #Maria ὢAὢD https://t.co/5GIMssyrre,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910639429664026624_1.jpg,0,0,0.83039933
Harvey puts drones in the spotlight https://t.co/MSUQ5sDs2U via @InfoSecHotSpot https://t.co/wiKxFdw0g6,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/12_9_2017/907734171782717440_0.jpg,1,1,0.99913245
NH couple returns safely from wildfires in California https://t.co/oVOTMsPbgn https://t.co/DDVBTw0jDj,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/917956700149227520_0.jpg,0,0,0.85018706
"Cyclone Mora: Urgent shelter needs in Bangladesh, Myanmar https://t.co/1rdEVZfsX1 https://t.co/4PIeUOcETn",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/2_6_2017/870568320969453572_0.jpg,0,0,0.8713291
RT @WFLARyan: Irma damage in Hardee County. @WFLA. https://t.co/Odnr0sqsQ2,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909808319937859584_0.jpg,0,0,0.89433557
Flooding and mudslides have killed at least 200 people in #SriLanka https://t.co/f3VqJrTUYg https://t.co/vh961eP8th https://t.co/f3VqJrTUYg,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/1_6_2017/870148339307749377_0.jpg,1,1,0.99999976
California Fire Survivors Respond Unexpectedly to Loss of Homes https://t.co/svFxydnb7s https://t.co/ARnK938x7z,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/920069864487710721_0.jpg,1,1,0.75238955
"Flood insurance claims from Irma could top $11 billion from Harvey, FEMA official says. https://t.co/t967mqVdZh https://t.co/3bFyEXFykC",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910198450347810817_0.jpg,0,0,0.7884668
"Earthquake leaves hundreds dead, crews combing through rubble in #Mexico https://t.co/XPbAEIBcKw https://t.co/wGVxGD4xNd",/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910708399377080322_0.jpg,1,1,0.9956246
Currently working on a story about the destruction that Irma brought and the effect it has on crops and farmers in‚Ä¶ https://t.co/p3lHJfe50i,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910095089489383430_0.jpg,0,0,0.9253837
RT @ZIabulHq: Consequences after Cyclone Mora destroyed the Refugees Houses. #Pray_For_Rohingya. https://t.co/NJ7RIsELH7,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/1_6_2017/870331956415909890_1.jpg,0,0,0.81418526
#Iran's Army is deployed in the region to help the relief forces to find trapped earthquake victims #iranEarthquake https://t.co/JEj9n8bhZs,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930000308033507328_0.jpg,1,1,0.96346205
1 dead as Harvey continues to churn over Texas https://t.co/Y6n4nVyF6L https://t.co/QKlZeYx0sz,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901646496713584640_0.jpg,1,1,0.9923684
"For #Sonoma County #Fire #Victims: Hereâ€™s need know about: https://t.co/vQczewiVAK, https://t.co/Zsp8yfvd4T https://t.co/rFSX7VnB6u",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/22_10_2017/922184601069608961_0.jpg,0,0,0.92368674
RT @surfinchef61: #HurricaneMaria starting to show up #muchaloha to friends off hwy 12 https://t.co/Sn3jGErRRH,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913070687501344768_0.jpg,1,1,0.83792573
[OP-ED]: Philadelphians Provide Ten Helping Hands For Relief Work In Puerto Rico https://t.co/olGymBrvQL https://t.co/k3nQvfWXXL,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/9_11_2017/928442150899081216_0.jpg,0,0,0.8944744
Hurricane Maria blows 900 FINRA arbitration cases off course https://t.co/LMUYVqaTuq https://t.co/WRUjrtL4Wv,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913149334962573312_0.jpg,1,1,0.9997868
Hurricane Maria Recovery: OECS Moves Beyond Climate Change to Climate Reality https://t.co/OccF3UHWFM https://t.co/KdYlq0le7X,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911619664597405697_0.jpg,1,1,0.91161925
Slideshow: Ten intense photos from the California wildfires &gt;&gt; https://t.co/wkeGc9zSIG https://t.co/SV9pMLbQS2,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917839142880468994_2.jpg,1,1,0.7085232
Disastrous fire management wreaks havoc on California https://t.co/wdgi59QFtW https://t.co/xxlKG78sWh,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/17_10_2017/920352983887564800_0.jpg,1,1,0.84376127
Destruction! #PuertoRico #PrayForPR #HurricaneMaria #Condado #santurcepr https://t.co/hxTAcKZpkH,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/912075698617102340_1.jpg,1,1,0.99456114
RT @chavismophoto: ##Photos from #BaytownStrong in #Texas #HurricaneHarvey #PhotojPhotography for @washingtonpost https://t.co/1nRx8roZrk,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904253626457174016_3.jpg,1,1,0.97523755
RT @Reuters: U.S. House committee examining barriers to Puerto Rico recovery: official https://t.co/k3OkfJXxF9 https://t.co/eNBVRkdZhH,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/6_10_2017/916114156058763264_0.jpg,0,0,0.92351407
RT @VABVOX: #California is on fire &amp; no one except the people losing everything seem to care. https://t.co/rR87UUrhnd,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917811151320338433_0.jpg,1,1,0.71728104
What microbes may be lurking in floodwaters from Hurricane Harvey? https://t.co/J6wyiuCDJM https://t.co/DeKsfTor4s,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/904873466989502464_0.jpg,1,1,0.9981914
RT @Chrisbluelive: Whoa Hurricane Irma just hit @antiguabarbuda. My prayers are with everyone on the island.. https://t.co/8HB9tn0TqM,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905631198843691009_0.jpg,1,1,0.9997813
#California #wildfires: 10 killed in 'unprecedented' wine country blaze. Via @guardianeco https://t.co/kpSUAExyNJ https://t.co/oNhA2IWWTl,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917829663552045057_0.jpg,1,1,0.9472748
California fire toll rises to 40 - https://t.co/d0LtYm9r5r #Pakistan https://t.co/8pHXt7yqfY,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919677043192741888_0.jpg,1,1,0.8022391
How Tropical Storm Irma damaged South Carolina's coastal communities https://t.co/n3Nf6FK15v #chsnews #scnews #chswx https://t.co/5bMkls4NRW,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909397777792118784_0.jpg,0,0,0.8673134
"My view after #HurricaneMaria Caguas, PR á¼Ÿ5á¼Ÿ7 https://t.co/bVKiVIFiyb",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911750147683450880_0.jpg,1,1,0.69393003
Lost weekend: How Trumpâ€™s time at his golf club hurt the response to Hurricane Maria https://t.co/lOy5lkSXOD https://t.co/dRmh18CuI1,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/30_9_2017/913939214747742208_0.jpg,1,1,0.99112177
California wildfires latest: 'Red alert' issued as weather conditions likely to fan flames https://t.co/ztc2qpHMq5 https://t.co/Eq3ErE2YeH,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918114251574857728_0.jpg,0,1,0.815343
Comparto con ustedes mi columna con ustedes en The Hill: Congress must fund Puerto Rico's new electrical grid. https://t.co/suq7K40gBi,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/7_11_2017/927998178636587008_0.jpg,1,1,0.9653767
FAQ on Iran Earthquake Relief https://t.co/3cId0TXJ68 https://t.co/uCdZz54FJa,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/14_11_2017/930268238075674624_0.jpg,1,1,0.9997876
"A firefighter monitors a ""backburn"" as he tackles a wildfire in Glen Ellen, California. (AP) https://t.co/Ny9n8ncWAT",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/20_10_2017/921195694291025920_0.jpg,1,1,0.62622523
Let's help Texan #entrepreneurs get back on their feet. @aniksingal #HurricaneHarvey https://t.co/jHBaxWkJUb https://t.co/9To4OeDc2y,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904818400639246336_0.jpg,1,1,0.9141145
Suspend “Blue Tarp Law” for Harvey victims https://t.co/96digqGXbf https://t.co/SUXWFzQwmE,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906090345137659905_0.jpg,0,0,0.8689343
Harvey relief: House seeks to match White House disaster request https://t.co/2q3Rn4zyw5 via @josephjett https://t.co/jKRvQAHHa8,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904511606612037632_0.jpg,0,0,0.96168214
Scientists say #climatecrisis played a role in California's wildfires: https://t.co/rGAFB9RSV5 https://t.co/4xh6Qveyjk,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/18_10_2017/920486171985166336_0.jpg,1,1,0.99995744
When life gives you lemons... via @business @eroston @climate https://t.co/7RaMcQtQcS #Irma #Florida https://t.co/cnGcaJMjlc,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910166366015119361_0.jpg,1,1,0.9982528
"NABJ Establishes Hurricane Fund, Solicits Support as Disasters Continue to Wreak Havoc https://t.co/y4XGctA3zJ https://t.co/fqsjppMIUs",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/14_9_2017/908161037102403584_0.jpg,1,1,0.9970716
"#Mora Kills 3, Displaces Hundreds of Thousands in #Bangladesh https://t.co/voMYpOB6f7 https://t.co/G3u0KO3EJC",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/31_5_2017/870032047145746432_0.jpg,1,1,0.9999869
They have forgotten us #life after disaster in #PuertoRico https://t.co/89Jo4q8NTC https://t.co/cHxnTWiNVD,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/1_10_2017/914453846470119424_0.jpg,1,1,0.99386877
Fire swept through Northern California early Monday morning. https://t.co/crmtxj8IPa https://t.co/FxpdGjKXek,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917834628290920448_0.jpg,1,1,0.8479179
"RT @christofspieler: Buffalo Bayou in Downtown Houston, a little after 9:00 am, more rain coming. #Harvey https://t.co/K0zOSiFu7K",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901822723227344896_0.jpg,1,1,0.9999995
Roommates run for lives as California wildfires engulf them:Â video https://t.co/U0iDuRFtJo https://t.co/6TZQRYy3OB,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919655873001136128_0.jpg,1,1,0.88597417
1-10 and federal road. #Harvey #HoustonFloods #houstonweather https://t.co/uxxAkbbK31,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901750080943902720_0.jpg,0,0,0.9070821
Verizon-Tied Group Says Killing Net Neutrality Aids Puerto Rico https://t.co/Sy1AEkiZLe https://t.co/CivYQ0QWV6,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_10_2017/923305829629136896_0.jpg,1,1,0.9962535
The JEA​ crew is one of the crews still going strong in Puerto Rico. There's no stopping until the job is finished. https://t.co/kwPVxCfPRN,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/9_11_2017/928651782946947072_0.jpg,1,0,0.7428999
The Streets Are â€˜Not Safeâ€™â€”San Juan Is #Forgotten By the #US #PuertoRico #HurricaneMaria https://t.co/Bvso1jRdgw https://t.co/mauMxnWLQY,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912313952096407552_0.jpg,1,1,0.99865985
"RT @CARICOMorg: #HurricaneMaria could cost Dominica billions of dollars, says #CDEMA https://t.co/gmG86kgUxY https://t.co/ap8I1jYHqz",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/912959167417192448_0.jpg,0,0,0.8150495
RT @stevemcgranahan: #Redneck hurricane survivor skills 101 brilliants! #Harvey https://t.co/K7lV5GaNcj,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904602540041310209_0.jpg,1,1,0.99668425
RT @WESH: More Florida Keys residents return home to survey Irma's destruction https://t.co/VnyhkMcht9 https://t.co/Jp6tXyrCQv,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909379299874099201_0.jpg,1,1,0.9734152
Man from KC in Mexico City captured these photos of devastation following yesterday's earthquake. 200+ dead https://t.co/vp6nQicNCj,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910694845949366272_0.jpg,1,1,0.9720211
Cyclone Mora may have subsided but with it the season of cyclones is back: https://t.co/2CMJ020RLk https://t.co/GAjBuaVnXK,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/4_6_2017/871328241956597761_0.jpg,1,1,0.7767883
#Savannah‚Äôs @FortPulaskiNPS undergoing repairs after #Irma damage: https://t.co/GBWiQosBlt | @DashiellColeman https://t.co/3xpWxaJKy9,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909497199100399616_0.jpg,0,0,0.9119398
"RT @B911Nature: ""Barbuda is practicably uninhabitable” after Cat. 5 Hurricane Irma - PM Gaston Browne https://t.co/S0uLTXaxyp",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905681359460589568_1.jpg,1,1,0.9990024
FEMA insurance chief: Harvey losses could top $11 billion https://t.co/BByoY27PC6 https://t.co/nYKArDbHcg,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/13_9_2017/908007709399756801_0.jpg,0,0,0.94044137
"RT @STACEYWMALONE: Unbelievable force of hurricane Maria unleashed on St. Croix, USVI! https://t.co/IlbcScEjSH",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/21_9_2017/910699932704796672_0.jpg,0,0,0.917981
#Prayers. May it #rain enough to stop this #fire! á½¤Fá½¡E #anaheim #california #247publicadjusters Let us help. https://t.co/X6Z1pQlls0,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/917948365182251008_0.jpg,1,1,0.93466663
"After Storm Irma, Florida Becomes An Example Of What Happens When Growth Isn’t Managed https://t.co/KpV0PaNs91 https://t.co/gAjoV8rv1k",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910070947725692928_0.jpg,0,0,0.5889866
When Hurricane Irma came over to visit! https://t.co/zRw3QQuW7c https://t.co/vjwM90G7kW,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/909943803943030785_0.jpg,0,0,0.7423639
Ὥ1Ὢ8Ὥ1RECENT UPDATES ON @Zello TONIGHT‼️#PuertoRico #Carolina #MariaPR #HurricaneMaria #Help #INFO ὄ7 https://t.co/r2rEBYeLt1,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911753146757795842_2.jpg,1,1,0.8877636
"&gt;60,000 workers, including from @DomEnergyVA, working long hours 2 restore power after #Irma. Very tough work, but‚Ä¶ https://t.co/F4IwE9ut92",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909780742787432452_0.jpg,0,0,0.94935983
"Video of houses damaged and destroyed in Rockport, TX from #Harvey https://t.co/69SViFArtk @WPXI https://t.co/VoNb9jbD0i",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/14_9_2017/908390896084897793_0.jpg,1,1,0.93537503
"After Hurricane Irma, let's rebuild smarter https://t.co/2N3Bl9mW7j https://t.co/z47R2vEQRu",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/909930819619233793_0.jpg,1,1,0.6695335
What if Hurricane María had gone through Cuba? - https://t.co/xqyaAWgPzl https://t.co/DZnjF9w1Ax,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912163976850690050_0.jpg,1,1,0.9295754
Residents feel like 2nd class citizens after Hurricane Maria #CitizenLiveAt1 @WaihigaMwaura https://t.co/yjIOWDPDPE,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/1_10_2017/914437087591616512_0.jpg,1,1,0.7456625
"My Hometown (Jayuya, PR) destroyed by Hurricane Maria https://t.co/FMKmexlM8u",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912306806021591041_0.jpg,1,1,0.99440044
"California wildfires: winds die down, helping containmentÂ efforts https://t.co/3asXQsQZgM https://t.co/b89SKa3Tuw",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919946322177802241_0.jpg,1,1,0.9308423
Mexico Earthquake Today Matias Romero https://t.co/UVaZK1enCf https://t.co/E3LJb2K8Vk,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/24_9_2017/911847736646934528_0.jpg,1,1,0.9365043
Everything was so green and full of life before #HurricaneMaria. Now it’s been stripped away. ὡ4 https://t.co/5nsiNwuDp1,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/28_9_2017/913549726083141632_2.jpg,0,0,0.92703855
Texas General Land Office to lead Harvey housing effort https://t.co/fJfhZD0LlW https://t.co/DBKbGq317y,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908767564997595139_0.jpg,1,1,0.9951114
